"SQGDP2 Gross domestic product (GDP) by state 1/"
"(millions of current dollars)" 
"Bureau of Economic Analysis" 
"State or DC"
"GeoFips","GeoName","LineCode","Description","2005:Q1","2005:Q2","2005:Q3","2005:Q4","2006:Q1","2006:Q2","2006:Q3","2006:Q4","2007:Q1","2007:Q2","2007:Q3","2007:Q4","2008:Q1","2008:Q2","2008:Q3","2008:Q4","2009:Q1","2009:Q2","2009:Q3","2009:Q4","2010:Q1","2010:Q2","2010:Q3","2010:Q4","2011:Q1","2011:Q2","2011:Q3","2011:Q4","2012:Q1","2012:Q2","2012:Q3","2012:Q4","2013:Q1","2013:Q2","2013:Q3","2013:Q4","2014:Q1","2014:Q2","2014:Q3","2014:Q4","2015:Q1","2015:Q2","2015:Q3","2015:Q4","2016:Q1","2016:Q2","2016:Q3","2016:Q4","2017:Q1","2017:Q2","2017:Q3","2017:Q4","2018:Q1","2018:Q2","2018:Q3","2018:Q4","2019:Q1","2019:Q2","2019:Q3","2019:Q4","2020:Q1","2020:Q2","2020:Q3"
"12000","Florida","6","      Mining, quarrying, and oil and gas extraction",958.0,1076.1,1094.4,1279.7,1158.7,1257.9,1360.7,1224.4,1432.3,1368.2,1420.3,1752.2,1919.7,2121.6,2115.1,1525.9,1339.3,1248.5,1148.7,1145.4,1143.2,1161.1,1222.0,1343.2,1617.5,1818.4,1754.5,1820.1,1688.4,1676.6,1659.4,2123.2,1756.6,1787.4,1766.6,1533.0,1462.7,1368.0,1240.4,1085.8,916.3,1030.6,1086.0,1075.2,1079.7,1207.1,1289.0,1408.0,1436.6,1414.0,1357.9,1527.1,1515.5,1622.8,1624.8,1566.3,1511.1,1537.3,1426.5,1468.2,1188.8,687.8,923.7
"12000","Florida","10","      Utilities",10187.7,10376.1,11289.2,13195.1,12833.5,13918.0,13945.5,13983.3,13795.3,13914.0,14482.7,14045.4,13377.4,14405.1,14834.1,14933.1,16453.0,15717.8,15476.0,16970.1,16119.8,16657.0,16596.9,15636.1,16322.9,16346.2,15921.3,16794.9,15917.1,16317.0,16828.6,15936.3,17035.6,16406.5,16058.6,16082.3,16637.6,16849.6,16940.3,17388.6,16467.6,16918.8,17753.7,17108.0,16408.1,16646.6,16598.7,16485.9,16661.9,17094.3,17107.8,18252.5,17478.4,17817.6,17246.7,18311.8,17712.5,18614.0,18907.2,18993.6,19452.8,19393.8,19869.0
"12000","Florida","11","      Construction",52799.1,54303.5,57057.3,57329.9,60258.1,61192.5,60242.4,60560.2,59890.6,58566.3,57061.8,53016.2,48375.2,45236.5,42242.3,41114.1,36110.0,33800.1,32948.8,32710.4,31769.7,33816.8,34506.7,34525.3,33510.9,33639.3,32965.7,32293.4,30963.3,29428.1,28440.6,27900.7,26765.2,26672.2,27645.8,28935.7,31896.3,32598.9,33844.8,35081.9,37019.4,38455.3,39572.1,41307.2,42772.3,44841.5,46886.7,48145.8,50042.6,49926.3,50902.8,52790.6,55757.7,56454.0,57976.2,58081.0,59461.1,60176.2,60697.3,61793.7,62442.4,60194.5,62293.4
"12000","Florida","12","      Manufacturing",35702.8,36136.3,37458.5,37550.4,39311.6,39565.9,39655.4,40953.5,40679.5,43106.4,43020.4,42111.2,40037.1,39469.0,39878.2,38654.6,37798.5,37816.0,38104.4,38400.1,37188.3,36455.1,36939.3,37306.8,36253.5,36996.1,37241.4,37252.2,36423.9,36614.3,37205.5,37841.3,39153.1,40190.3,41038.4,42347.8,41015.8,41905.3,43688.2,44699.2,46269.8,48571.9,49837.4,49624.8,49940.9,49563.6,50539.7,50344.4,51253.8,51462.0,52229.1,54306.8,54355.6,55793.8,56715.3,57397.1,58174.5,58465.6,58888.1,59997.0,60364.4,53037.7,60919.0
"12000","Florida","13","          Durable goods manufacturing",24225.6,25032.9,25752.0,25737.9,27017.1,26756.3,26805.4,28215.6,28405.0,30163.9,30211.4,29134.4,27263.5,26577.4,26570.4,25925.6,25419.7,24899.3,24540.3,24139.6,23382.3,22905.0,23196.8,23041.7,22000.6,22430.3,22658.5,22953.2,21898.2,22001.0,22248.9,22709.5,23351.6,23994.1,24663.8,25721.3,25450.0,25823.2,26717.3,26912.6,27011.5,27835.5,28474.4,29009.2,29517.4,29637.5,30774.4,31017.6,31512.7,31608.0,31964.9,33224.0,33356.8,33915.4,34782.3,35344.2,35313.9,35998.4,36131.6,36681.2,37540.1,33075.2,38651.3
"12000","Florida","25","          Nondurable goods manufacturing",11477.2,11103.3,11706.5,11812.5,12294.5,12809.7,12850.0,12737.9,12274.6,12942.5,12809.0,12976.8,12773.6,12891.6,13307.9,12729.0,12378.9,12916.7,13564.1,14260.5,13805.9,13550.2,13742.4,14265.1,14252.9,14565.9,14583.0,14299.0,14525.7,14613.2,14956.6,15131.9,15801.5,16196.2,16374.6,16626.5,15565.8,16082.1,16970.9,17786.6,19258.3,20736.5,21363.0,20615.7,20423.5,19926.2,19765.4,19326.9,19741.1,19854.1,20264.2,21082.8,20998.8,21878.3,21933.1,22052.9,22860.6,22467.2,22756.5,23315.8,22824.3,19962.5,22267.7
"12000","Florida","34","      Wholesale trade",45184.9,45680.4,46681.1,47456.7,49118.2,50011.7,50699.8,50760.3,51442.7,51716.8,52070.4,51945.9,51661.9,51614.7,52246.2,50688.7,47369.3,46361.1,46680.0,48687.6,48790.0,49787.0,50084.6,50618.2,50388.5,50825.9,50733.4,50841.4,54100.7,53800.0,55592.7,55400.6,57666.4,57598.0,57928.5,58493.1,57959.5,59167.2,61728.9,63955.5,63590.2,65428.3,65736.6,66285.9,65541.6,64941.4,65847.0,65994.0,67859.8,68412.3,68844.6,69432.3,71288.9,73063.8,73347.6,75333.2,77052.8,76149.6,77710.9,78567.6,77459.2,69012.2,77473.7
"12000","Florida","35","      Retail trade",53744.2,54819.0,56128.5,56677.0,57672.0,58073.8,58200.1,58675.0,57126.3,57311.2,57551.4,56908.8,54937.7,55151.3,55149.8,53348.1,52286.9,51317.8,50958.1,53064.9,52196.1,53612.1,53913.6,54465.9,53131.9,53951.3,54431.4,55308.9,56287.5,56753.1,57117.6,57683.3,59740.7,59728.2,60753.1,61118.3,61466.0,62603.0,63551.9,64035.9,65026.4,65113.4,66214.2,66773.8,67190.4,68383.8,69565.5,70056.0,70742.1,71718.4,71860.9,73629.5,74338.8,74857.7,75414.0,75591.5,76153.0,77435.8,78808.6,79606.5,79646.5,75899.8,85699.4
"12000","Florida","36","      Transportation and warehousing",18416.1,19083.3,19940.6,20567.0,22275.8,22743.7,22738.3,23007.3,22151.2,22230.8,22304.8,23092.1,22158.4,22418.3,22828.3,23636.0,21245.1,21460.3,21181.0,21826.6,21941.3,22505.6,22870.2,23296.2,23326.3,23560.9,23480.6,23472.3,23441.5,23547.1,23835.7,23961.2,24817.3,25529.3,26452.0,27907.1,27146.0,28392.0,29014.9,29719.4,29111.6,29504.1,30709.1,30915.5,30614.4,31454.2,31580.6,32045.1,31936.1,32326.6,32495.6,33258.0,34454.0,34948.5,35573.8,36290.7,38633.3,39070.1,39915.8,40535.0,39216.4,30059.3,34908.0
"12000","Florida","45","      Information",32895.9,33358.4,33528.9,33191.3,31859.6,33206.1,33416.6,32753.0,31913.0,32753.8,33767.9,33734.1,34728.7,34980.8,34097.7,32332.9,33897.0,33327.7,33715.7,34430.4,32747.4,32744.5,34891.9,33789.7,33234.6,33071.9,32614.7,32485.5,31921.5,32727.9,32493.1,31867.3,34647.2,35068.2,35334.2,34997.1,34891.6,35005.6,35316.1,35757.8,35856.8,36686.2,37420.8,38810.0,39257.7,39427.6,40498.1,40425.3,40037.2,39868.4,39560.0,40476.3,40757.1,41432.4,41223.5,41307.9,43932.9,43422.3,44186.0,43235.0,42908.1,41327.4,43121.8
"12000","Florida","51","      Finance and insurance",37447.3,39066.0,40533.9,41128.8,41628.6,42289.4,43047.4,44360.5,43309.9,44104.6,43365.4,40890.4,40330.1,38817.7,35429.3,29638.8,35956.4,37159.3,37497.7,37156.9,38136.8,37170.4,37264.8,38687.2,37697.2,38210.6,38446.4,38791.8,41242.6,41075.5,42263.7,42342.4,43416.1,43943.5,45182.7,46622.9,46469.4,49183.5,49260.7,49824.7,51977.8,53505.4,52021.3,52204.9,51701.3,52904.1,55843.7,58958.0,58989.6,58928.6,60568.4,59947.8,63325.2,63232.6,64766.4,63793.6,65535.1,66544.5,67043.6,69490.6,69140.4,71107.9,73583.5
"12000","Florida","56","      Real estate and rental and leasing",111553.8,113369.4,118031.0,118015.4,121002.8,122816.5,123519.5,126868.4,128236.1,127132.8,128282.4,130306.8,129092.1,128739.1,127314.1,126525.6,126454.1,123641.4,122509.2,121546.2,120212.6,119970.4,119054.0,119832.9,118455.4,120368.1,120842.6,122274.5,123564.2,123870.7,126043.8,125744.9,129128.7,129544.8,132849.4,134344.8,133415.1,136068.8,139087.5,141261.5,145198.0,147671.8,151505.7,153429.0,155297.7,158358.9,159555.6,161600.6,164595.7,166606.7,168837.9,172186.3,176060.7,178854.9,181943.0,184466.0,185820.0,188712.9,191367.1,192808.7,194802.9,188362.9,194848.7
"12000","Florida","60","      Professional, scientific, and technical services",46718.3,47581.2,48406.3,49283.8,51168.4,51098.2,51222.6,51912.8,50182.6,51118.4,51691.6,52211.9,52174.3,52076.7,52550.1,51799.6,49403.7,47983.7,47557.9,47896.4,48456.7,49417.9,50654.2,51503.2,51195.2,52142.3,52773.1,53195.9,53863.3,54955.8,55311.5,55114.9,56386.8,56210.2,56905.9,58075.2,57726.1,59185.7,61162.4,62276.4,62267.2,63924.3,65182.3,65915.8,66991.9,67259.8,67931.2,68468.2,70311.8,70486.2,71297.2,72404.0,75110.1,76284.3,77392.8,78212.2,80241.3,81241.7,82964.7,84525.2,84235.2,78356.9,82408.8
"12000","Florida","64","      Management of companies and enterprises",9347.7,7842.8,8120.1,8402.8,8941.1,9087.2,8410.5,9179.1,9986.3,10169.4,10236.6,9868.6,9661.9,9949.8,10084.5,9952.2,9294.0,9690.0,10022.4,9724.6,10153.3,10232.6,10058.6,10551.0,11202.8,10406.2,10743.3,10165.1,11344.7,11350.4,12754.1,12633.0,12477.8,12857.7,12509.1,13108.0,13618.9,13154.6,12551.4,13329.7,14225.9,13591.4,13934.9,13495.6,13705.6,14090.5,14316.9,15035.7,15025.4,16202.7,15495.8,16553.2,16856.7,15923.1,16533.1,17107.3,18071.4,18564.9,18078.8,17744.0,18188.0,17843.8,18005.4
"12000","Florida","65","      Administrative and support and waste management and remediation services",31443.2,32224.4,32973.1,32649.1,32417.3,31687.8,31793.0,32440.2,33115.9,33018.3,33618.6,33267.9,31445.9,30587.5,30065.6,29487.3,29038.7,28234.5,27852.4,28234.4,29255.3,28984.4,29021.1,29118.3,28657.8,28745.3,29193.7,29066.3,29880.4,29920.8,29846.9,30458.3,30557.8,30763.3,31353.3,31891.3,32203.6,32841.7,33430.5,34019.6,34350.0,34668.6,35422.2,35893.5,36649.4,37118.3,37624.5,38658.5,39582.9,39997.6,40614.4,41589.0,42341.6,42276.0,43381.8,43815.3,43596.5,44203.7,44568.2,45160.3,45038.3,39140.1,43396.9
"12000","Florida","69","      Educational services",5444.0,5561.5,5735.0,5702.2,6041.6,6092.5,6214.7,6305.4,6422.2,6615.7,6853.1,7092.8,7251.7,7452.5,7742.3,7866.9,8226.0,8239.2,8339.8,8525.4,8657.6,8797.9,8942.9,9159.1,9258.5,9285.5,9506.8,9409.5,9538.9,9405.8,9284.0,9339.4,9466.6,9508.1,9559.3,9701.1,9714.5,9921.2,10009.2,10059.9,9780.9,9959.5,10020.2,10302.7,10268.9,10638.5,10676.9,10730.9,10507.8,10368.9,10531.7,10571.5,10651.3,10689.5,10882.9,10988.7,11177.9,11238.7,11413.5,11571.5,11516.1,10202.5,10751.5
"12000","Florida","70","      Health care and social assistance",47418.6,47597.1,48552.3,48461.4,50680.5,51287.8,51590.6,52613.3,53023.6,53923.3,55142.4,56293.3,57615.3,58681.0,59446.4,60438.2,60857.1,61559.4,61816.4,62628.2,62563.2,63379.9,64314.8,64755.4,64290.2,64976.2,65499.7,66106.3,66925.0,67593.7,67952.2,68939.4,69455.1,69625.9,70003.0,70411.4,70348.9,71521.1,73043.6,73895.1,75661.1,76434.8,77499.6,78308.9,79377.2,80714.0,81486.4,82674.7,83677.8,84124.6,84904.6,85580.4,87371.0,87952.6,89243.5,90057.8,91441.2,92353.7,93523.6,94970.1,93937.5,82405.9,94855.1
"12000","Florida","76","      Arts, entertainment, and recreation",9385.5,9504.4,9770.9,9546.8,11114.3,10768.9,10558.2,10555.1,11376.2,11650.4,11594.3,11754.5,12006.7,12170.8,12301.7,13013.6,11801.9,12208.9,11982.7,12076.0,12080.1,12625.8,13035.6,13039.1,13241.3,13157.2,13373.0,13237.4,13563.0,13730.4,13934.9,14116.9,13377.5,13168.8,13606.5,13739.4,14178.5,14504.6,14635.6,14596.1,14260.4,15040.4,14771.5,15217.8,15236.3,15330.9,15295.2,16173.1,15142.9,16101.1,17163.8,16589.1,16681.9,16850.8,17268.3,17355.6,17449.3,17816.3,18101.2,18181.0,17862.8,9785.2,13867.5
"12000","Florida","79","      Accommodation and food services",27741.5,27560.1,28432.5,28637.9,28852.2,28976.8,29233.1,29603.3,29061.3,29494.8,30222.5,30341.6,30364.4,30482.9,30507.2,30521.3,29612.5,29582.6,29442.9,29571.4,31302.5,31839.1,32029.8,32531.9,32933.2,33369.8,34075.0,34661.6,34413.7,34271.3,35110.9,35692.3,35037.4,35590.5,35990.4,36488.9,35713.0,36415.2,37320.7,38003.4,39639.1,40148.2,41144.2,41883.2,42761.1,43156.8,44096.8,44476.8,44696.9,45486.4,45246.4,46839.6,46231.4,46357.7,47213.9,47390.2,48307.6,49210.5,49717.6,50696.1,47297.2,31317.3,41325.9
"12000","Florida","82","      Other services (except government and government enterprises)",19029.2,19253.3,19654.4,19702.5,20546.7,20771.2,20916.3,21150.7,21095.4,21036.8,21300.4,21226.4,20712.3,20685.2,20689.1,20833.5,19897.7,20136.8,19789.6,19900.4,19713.5,19902.8,20112.0,20180.2,19907.0,19967.5,20061.5,20165.5,20674.3,20794.1,20971.5,21344.1,21195.3,21428.0,21661.1,22051.9,22249.5,22828.5,23341.8,23668.4,23869.0,24166.9,24250.2,24587.2,24586.8,24983.5,25356.3,25384.2,25628.3,25936.5,25920.8,26588.9,27062.4,27437.7,27961.5,28278.4,28815.8,28985.1,29522.2,29888.5,29131.8,23834.6,26955.5
"12000","Florida","83","  Government and government enterprises",77633.9,78332.4,78778.6,78066.4,79302.5,78852.1,83568.9,86508.9,90609.5,90694.0,94638.7,95692.0,95999.9,95480.9,95764.6,94958.3,97157.5,97421.7,97746.4,99965.1,97913.5,100624.1,101540.6,100299.5,97800.0,101107.6,96969.7,99081.1,98819.0,100031.4,100178.1,100459.8,100987.0,101014.9,101261.2,102406.1,102545.5,102973.3,102699.8,103974.7,103686.9,105270.3,104341.2,106468.0,104376.9,108342.4,108783.2,107463.0,108465.6,108614.0,111967.5,112729.7,113931.1,114180.6,116216.8,116543.6,117944.9,118540.5,119942.6,120857.3,121029.4,118209.8,120100.8
"12000","Florida","84","    Federal civilian",12237.1,12020.2,11895.0,12084.3,12427.2,12486.4,12507.8,12604.1,12619.7,12968.5,13347.0,13287.5,13630.9,13639.5,13818.6,13917.0,14163.4,14203.7,14289.1,14315.9,14999.4,15436.6,15076.6,14809.2,15002.1,15032.6,15056.2,15271.7,15259.3,15313.1,15415.7,15310.4,15150.1,15034.1,15070.6,15198.3,15091.8,15386.4,15711.5,16070.3,16364.1,16658.5,16999.4,17177.3,17169.3,17092.9,17396.7,17772.3,17796.4,18104.1,18297.1,18478.8,18802.4,18923.0,18981.8,19114.5,19388.4,19475.0,19732.8,19905.5,20120.0,20433.9,20866.3
"12000","Florida","85","    Military",8510.3,8599.4,8726.6,8864.9,8955.3,9074.3,9181.6,9348.2,9400.8,9406.2,9434.8,9417.2,9635.9,9691.4,9695.7,9712.1,9835.7,9766.3,9794.6,9792.5,9965.8,10149.1,10140.5,10105.3,10001.4,10164.2,10254.4,10437.3,10342.3,10346.3,10507.7,10536.0,10219.0,10285.8,10337.4,10508.3,10306.3,10168.9,10155.6,10177.2,10160.4,10181.8,10119.6,10052.4,10068.0,10084.9,9937.3,9917.1,9957.7,10003.8,10082.3,10089.0,10328.3,10416.2,10648.4,10632.7,10843.7,10903.6,10980.5,11070.2,11223.1,11542.9,11596.3
"12000","Florida","86","    State and local",56886.4,57712.7,58156.9,57117.2,57920.1,57291.4,61879.5,64556.5,68589.0,68319.2,71856.9,72987.2,72733.0,72150.0,72250.3,71329.1,73158.4,73451.6,73662.7,75856.6,72948.3,75038.4,76323.4,75385.0,72796.4,75910.9,71659.1,73372.1,73217.4,74371.9,74254.7,74613.4,75617.9,75695.0,75853.2,76699.5,77147.4,77418.0,76832.7,77727.2,77162.3,78430.0,77222.2,79238.3,77139.6,81164.6,81449.2,79773.5,80711.5,80506.1,83588.1,84161.9,84800.4,84841.4,86586.6,86796.4,87712.8,88161.9,89229.3,89881.6,89686.3,86233.1,87638.2
"13000","Georgia","1","All industry total",381468.3,384212.1,387649.0,394670.2,396250.1,399879.9,404251.0,409623.3,407153.2,412678.8,418103.2,421183.2,411808.2,413918.9,414779.0,406900.5,405323.9,405480.2,405528.3,407932.9,408664.9,411623.9,416220.1,422147.1,422850.3,425029.0,429775.0,433653.1,438103.7,442679.2,446081.5,447399.9,455088.6,455886.4,460015.7,467324.2,472618.1,482312.0,490432.1,495767.9,505393.2,514250.3,519703.4,523665.2,533374.0,538190.6,542986.7,550617.4,559569.3,562017.4,569747.3,582261.6,589467.0,598940.6,607510.7,612177.4,616436.6,622814.4,629465.7,634137.5,631345.6,580731.7,627666.8
"13000","Georgia","2","  Private industries",333355.3,335794.1,339289.6,345070.6,346325.6,349555.4,353277.0,357987.8,354910.5,359517.9,364512.4,367639.8,357811.0,359988.0,360516.8,351986.2,349217.6,348835.0,348414.2,351242.0,350131.9,353231.2,357445.9,363947.1,363651.4,365976.9,370649.2,373976.7,378853.9,382756.2,386621.0,387788.8,395655.8,396183.3,400504.0,407477.5,412408.7,421770.7,429293.6,433505.3,442014.6,450505.9,455594.4,460137.3,469609.0,474930.8,479851.9,486076.9,494304.1,496017.0,502812.7,514708.8,521675.5,530436.6,538508.1,543115.6,546153.1,552221.1,557892.5,561895.3,558690.0,509895.8,555171.4
"13000","Georgia","3","      Agriculture, forestry, fishing and hunting",3676.0,3646.7,3535.4,3488.3,2930.0,3167.5,3211.4,3125.0,3816.6,3508.9,3405.0,3275.2,4079.8,3906.6,3616.7,3520.2,3205.3,3381.3,3615.1,3843.4,2759.2,3047.9,3293.3,3392.2,3731.0,3479.9,3447.7,3263.8,4640.5,4220.2,3978.5,3984.2,4324.0,4480.6,4667.0,4110.5,3755.0,4127.2,3746.9,3609.3,4690.6,4518.5,4461.2,4109.8,3954.6,3899.4,3722.1,3476.1,4263.7,4288.2,4213.7,4498.7,4161.3,4400.8,4056.1,4162.6,3653.0,3616.4,3653.5,3733.3,4145.5,1720.7,2819.8
"13000","Georgia","6","      Mining, quarrying, and oil and gas extraction",1302.9,1297.2,1277.7,1443.4,1433.9,1446.0,1459.5,1359.2,1612.5,1502.4,1440.2,1421.6,1212.3,1411.3,1338.0,1154.5,1096.7,1144.3,1225.6,1312.2,1269.4,1274.9,1248.0,1118.3,1141.1,1190.7,1023.3,1045.1,998.4,952.8,928.7,963.0,986.4,929.5,967.7,927.4,978.1,978.5,969.3,937.8,806.6,897.2,901.1,847.2,823.4,953.3,1013.2,1111.3,1241.1,1177.7,1159.7,1214.3,1247.1,1230.9,1270.5,1274.6,1254.7,1397.8,1402.6,1465.3,1159.0,668.2,890.4
"13000","Georgia","10","      Utilities",6084.5,6080.2,6643.6,6780.9,7241.5,7257.9,7349.3,7118.8,7303.0,7076.1,7578.9,7172.8,6879.8,7558.1,8364.6,7836.5,8791.5,8735.6,7790.0,9019.8,7928.4,8389.4,9565.4,10290.7,9426.3,9518.3,9813.5,9976.9,8980.9,9297.9,9287.6,9139.7,9235.8,9477.3,9018.9,9295.7,9420.8,9830.3,9538.8,10082.5,9579.1,9992.5,9818.4,9712.9,9908.2,10074.2,11110.8,10279.3,9876.1,10297.5,10518.8,10864.4,10700.2,10516.1,10434.8,10733.7,11092.7,11228.9,11386.2,11543.4,11521.6,11530.0,11846.3
"13000","Georgia","11","      Construction",20453.5,20681.5,21620.3,21745.2,21858.7,22170.0,21956.6,22365.2,22705.2,22439.2,21711.3,21238.0,19771.2,19047.5,18145.8,17504.9,16337.7,15362.3,14576.6,14164.4,14286.2,14236.9,14343.1,14113.0,13746.2,14081.4,13896.0,13562.7,13909.4,13459.7,13353.3,13133.2,12902.4,12945.4,13336.9,13816.6,14683.5,15336.9,16037.5,16845.2,18400.2,18733.5,19106.1,19332.8,20061.2,20800.1,21467.7,22519.5,22776.7,22537.6,22848.0,23527.4,24763.3,25160.0,25680.1,25653.3,26469.6,26715.6,27098.6,27772.8,27938.9,26640.8,27822.1
"13000","Georgia","12","      Manufacturing",46449.2,45923.9,46534.7,46268.8,46830.1,45601.4,45483.2,45950.9,45277.4,47380.9,47733.4,47766.0,44994.8,44892.8,45643.7,43732.1,43031.5,44544.3,45767.4,46619.3,45213.5,44475.9,44866.2,47257.4,46379.6,46893.7,49104.3,47159.2,48304.5,48468.5,48515.5,47783.0,50168.4,49471.8,49256.1,51171.9,50276.1,51924.2,53826.4,54270.1,53535.3,55425.8,56318.5,56993.6,58178.2,58738.9,58785.3,59061.4,59480.8,59376.5,60211.5,61531.3,62400.3,61393.2,62406.2,63298.3,60279.0,61592.4,61882.4,62677.2,61354.8,53726.4,61290.9
"13000","Georgia","13","          Durable goods manufacturing",17976.3,17932.3,17832.1,17952.2,19124.4,18606.0,18904.5,19976.3,19064.7,19610.6,20214.0,19906.2,19273.5,18938.3,18732.7,17830.4,16503.6,16004.4,16066.2,16788.8,17557.0,18427.3,19080.7,19669.5,19178.9,19432.9,20753.6,20322.8,20779.2,21581.3,22024.5,22180.7,23097.6,22804.9,22929.3,23711.7,23223.5,24052.6,25249.7,24955.1,25186.0,25459.2,25449.8,26020.3,26320.3,26654.6,27002.6,27488.3,27588.2,27590.2,28264.7,29102.4,29774.3,29382.3,30262.0,30104.0,30595.8,30272.7,30184.7,30757.2,29837.9,25941.5,30315.2
"13000","Georgia","25","          Nondurable goods manufacturing",28472.9,27991.6,28702.6,28316.6,27705.6,26995.4,26578.7,25974.5,26212.7,27770.3,27519.4,27859.8,25721.3,25954.6,26911.1,25901.6,26527.9,28540.0,29701.2,29830.5,27656.5,26048.6,25785.5,27588.0,27200.7,27460.8,28350.7,26836.3,27525.3,26887.2,26490.9,25602.3,27070.8,26666.9,26326.8,27460.2,27052.6,27871.6,28576.7,29315.0,28349.3,29966.5,30868.7,30973.3,31857.9,32084.2,31782.7,31573.0,31892.6,31786.4,31946.8,32428.9,32626.1,32010.9,32144.1,33194.3,29683.2,31319.8,31697.7,31920.1,31516.9,27784.9,30975.7
"13000","Georgia","34","      Wholesale trade",28725.9,28868.5,29445.9,29974.4,30826.3,31552.9,31612.5,32131.7,32702.4,32859.1,33149.0,33325.6,32968.2,33389.1,33770.4,33067.9,31006.7,30309.4,30476.6,31474.3,31402.3,32092.7,32744.1,33015.0,32737.4,32414.1,32620.6,33651.1,34193.6,34713.1,34794.5,35036.6,36651.5,36078.2,36628.8,37131.8,37175.5,38573.4,39628.7,39955.9,41046.3,41349.2,41693.7,41791.7,42750.7,42936.8,42852.4,42897.9,43566.6,43914.5,44045.4,44279.3,43180.9,43812.5,44704.7,45508.9,46451.4,47099.3,47196.2,47306.5,46108.6,41392.0,46054.3
"13000","Georgia","35","      Retail trade",23175.7,23888.2,24226.3,24716.6,25345.0,25617.5,25863.1,25890.9,25592.4,25360.9,25308.0,25325.8,24758.9,24937.1,25200.9,24570.2,23675.5,23510.1,23235.4,23850.9,23691.9,23903.1,23794.4,23991.0,24227.7,24291.5,24421.1,24816.9,25189.8,25433.2,25553.3,25638.5,26359.7,26355.8,26804.8,26714.2,26681.0,27201.5,27535.3,27956.2,28679.6,28740.6,29363.5,29574.8,30149.1,29845.6,29947.6,30595.2,30911.1,30539.4,30953.7,31187.4,31877.0,32161.4,32112.9,32202.0,32773.1,33266.4,33937.0,34099.9,34015.9,32729.3,37107.4
"13000","Georgia","36","      Transportation and warehousing",13497.2,13416.0,13857.4,14290.8,14313.8,13979.1,14061.8,14789.2,14728.7,16997.9,16599.0,15671.7,15534.9,15154.1,15498.6,17373.3,15428.5,14977.5,15461.6,15558.4,15729.8,16212.9,16400.7,16759.4,17348.9,16782.7,16566.2,17396.0,17882.2,18331.4,18559.0,18362.8,19498.1,19086.2,19281.2,19453.2,19318.6,19740.1,20054.9,21337.2,21478.5,22061.5,22730.2,22887.3,24038.9,24117.3,23206.8,24525.6,24841.4,24759.8,24680.2,24716.2,26017.6,26257.3,26462.2,26450.7,24781.3,25793.4,25893.9,25503.9,25366.0,19534.5,21951.8
"13000","Georgia","45","      Information",35434.4,35577.0,34279.6,33373.8,34959.8,36413.5,38097.8,38286.4,33247.9,34096.2,36465.1,38886.0,32068.7,33147.2,33327.9,32028.8,31163.1,31262.2,31126.2,31493.9,33015.7,32631.0,32676.5,32813.9,32431.4,32737.7,33162.2,34005.2,29938.5,31869.2,32963.9,33823.2,33264.9,33988.4,34334.7,34047.4,37351.0,35359.6,35090.7,35038.8,36696.5,38167.4,38640.4,39356.6,42683.8,42814.8,42841.4,42470.2,45857.9,45497.7,45542.1,48116.4,41821.0,44032.4,45204.8,45278.1,45599.8,46336.9,47053.1,47112.1,46560.9,44487.3,46507.4
"13000","Georgia","51","      Finance and insurance",24729.5,25621.3,26372.9,27230.2,26613.4,27927.2,28568.6,29394.2,28584.5,28946.7,29198.1,28696.3,30486.7,30209.8,27242.9,22140.2,27306.8,28122.9,28583.3,28088.1,27634.9,28209.8,28373.2,29451.2,29698.6,29967.9,30333.4,31263.1,32777.8,32793.9,34191.1,33746.0,33529.2,34146.1,35245.1,37277.5,38713.1,41202.0,41147.6,40210.0,41571.8,42018.1,40390.5,41502.2,40870.8,42959.9,45016.2,46645.4,45625.1,44612.3,46094.1,46061.5,49966.4,50498.5,51959.4,50494.2,50331.2,50777.0,51049.6,52677.2,51790.8,53248.6,54993.2
"13000","Georgia","56","      Real estate and rental and leasing",46999.0,46847.9,46827.2,46131.3,44944.0,44215.3,45414.9,45409.0,45514.6,45941.2,46097.2,48423.7,48053.3,48023.2,48322.0,48652.2,48731.9,48285.7,47786.0,47462.6,47502.4,48010.0,47944.0,48427.5,48106.7,49159.7,49594.5,50847.0,51278.0,52088.6,53018.3,52905.4,54211.9,53840.7,54882.9,55540.6,55115.4,56147.5,57302.9,58131.7,59419.3,60393.4,61495.7,61934.9,63047.7,63810.9,64590.5,65884.1,67312.1,69586.8,71557.2,74661.0,79426.6,81946.0,84019.5,85639.3,84994.4,85542.3,86364.5,86473.2,87322.9,84385.2,87177.5
"13000","Georgia","60","      Professional, scientific, and technical services",21463.3,21673.6,21869.9,22457.3,23228.0,23792.3,24160.3,24664.9,24736.9,24946.3,25794.8,26823.4,27052.4,27783.1,28611.1,28696.7,27577.9,26981.2,26476.5,26007.5,26745.0,26941.9,27483.0,27756.7,28053.0,28489.3,29000.7,29193.6,30625.3,30677.3,30546.3,30314.4,30884.1,30667.8,31210.2,31520.7,32091.7,32893.0,34084.3,34092.0,34362.9,35272.1,36040.1,36362.6,37008.6,36482.0,37039.5,36876.7,37840.0,37967.2,38456.4,39068.5,39575.4,40607.6,40792.2,41263.2,41991.8,42496.3,42831.0,43299.2,43604.6,40438.9,42328.8
